text,username,first_name,last_name,is_deleted,has_media,has_link,cleaned_text,has_caps,is_spam
"Вот почему ничего стратегического не должно быть в частных коммерческих лапках, только госструктуры.",bes_kazan,Максим,Анатольевич,0,0,0,"Вот почему ничего стратегического не должно быть в частных коммерческих лапках, только госструктуры.",0,0
"Как хорошо, что ты так много знаешь",symonvespucci,vik,unknown,0,0,0,"Как хорошо, что ты так много знаешь",0,0
👄,uxhcdrr_244559,Melaniya,💞,0,0,0,👄,0,0
"А не надо было лезть туда, где ничего не понимает. Namely в политику.",Cat_na_hEireann,Réalta Maidin taobh istigh amach,unknown,0,0,0,"А не надо было лезть туда, где ничего не понимает. Namely в политику.",0,0
Пора выпускать в январе,nasir9,NaS,unknown,0,0,0,Пора выпускать в январе,0,0
Что за сценарий для фильма?,deleted,Вика🎾,unknown,0,0,0,Что за сценарий для фильма?,0,0
"Смотрела, как два гея по ТВ выбирали доноршу яйцеклетки (в специальной фирме). Один из них говорил, что стесняется своего широкого носа и три часа выбирал в женщинах маленький нос.",deleted,Anna,unknown,0,0,0,"Смотрела, как два гея по ТВ выбирали доноршу яйцеклетки (в специальной фирме). Один из них говорил, что стесняется своего широкого носа и три часа выбирал в женщинах маленький нос.",1,0
"Охренеть😂 Налог на космос, я в шоке😡",deleted,Zhao,Un Ju,0,0,0,"Охренеть😂 Налог на космос, я в шоке😡",0,0
"такое чуство что лейка тут не справилась, может не на всю зарядили, пламя во все стороны",Globarg46,Globarg,unknown,0,0,0,"такое чуство что лейка тут не справилась, может не на всю зарядили, пламя во все стороны",0,0
"1983 год, молодой Джеки Чан в Москве😃👍 https://t.co/0Ew5nIMC0D",unknown,unknown,unknown,-1,0,1,"1983 год, молодой Джеки Чан в Москве😃👍 https://t.co/0Ew5nIMC0D",0,1
"Ну вот они сами пишут что не смогут обрабатывать все будущие пуски, так что платите",Pavel_Intelligence,unknown,unknown,-1,0,0,"Ну вот они сами пишут что не смогут обрабатывать все будущие пуски, так что платите",0,0
"Почему нечеткой? Юдковский рассказывает, что под ""матерью"" много чего можно понимать, точно также как и ""человеком"", дальше цитаты идёт объяснение - не у всех определений могут быть чёткие границы.",RC_1140,RC,1140,0,0,0,"Почему нечеткой? Юдковский рассказывает, что под ""матерью"" много чего можно понимать, точно также как и ""человеком"", дальше цитаты идёт объяснение - не у всех определений могут быть чёткие границы.",0,0
"Прочитал про монголов, теперь переживаю за судьбу Мерген-гуна Гомбожава. Пока нагуглил дату смерти 1940. Он погиб в заключении, не знаете?",ziavra,Vladimir,Chaplits,0,0,0,"Прочитал про монголов, теперь переживаю за судьбу Мерген-гуна Гомбожава. Пока нагуглил дату смерти 1940. Он погиб в заключении, не знаете?",0,0
Неясно как они инопланетян налогооблагать будут),max_dizer,Maksim,Dizer,0,0,0,Неясно как они инопланетян налогооблагать будут),0,0
"Снова исконно-верующие ребятки уже не словом, а делом показывают, какие они на самом деле религиозные (или может это у них и прописано там). Чем от алкашей отличаются или каких-нибудь Чикатило? Зато кричат про религию так, как будто паиньки, а из грехов только разок матом ругнулись в порывах эмоций.",maxon_it28,Максим,unknown,0,0,0,"Снова исконно-верующие ребятки уже не словом, а делом показывают, какие они на самом деле религиозные (или может это у них и прописано там). Чем от алкашей отличаются или каких-нибудь Чикатило? Зато кричат про религию так, как будто паиньки, а из грехов только разок матом ругнулись в порывах эмоций.",0,0
"21 августа 2013 г. боевики оппозиции применили химическое оружие в пригороде Дамаска-Гуте,унесшее жизни 1500 человек https://t.co/HgtDMFfgWp",unknown,unknown,unknown,-1,0,1,"21 августа 2013 г. боевики оппозиции применили химическое оружие в пригороде Дамаска-Гуте,унесшее жизни 1500 человек https://t.co/HgtDMFfgWp",0,1
ну главный вывод тут вот какой так  это не случайное событие скоростью можно манипулировать что кстати мало того что известно так еще и активно используется в промышленых масштабах ыыы панчин ты этого не знал? или соврал?,yurevich555,Сергей,Юрьевич,0,0,0,ну главный вывод тут вот какой так  это не случайное событие скоростью можно манипулировать что кстати мало того что известно так еще и активно используется в промышленых масштабах ыыы панчин ты этого не знал? или соврал?,0,0
Я знаю,Vivas890,Вова,Л.,0,0,0,Я знаю,0,0
#РФ вежливо отклоняет «приглашение на казнь»?  https://t.co/IuR3qLowNZ #новости #законодательство #проект #запад http://t.co/enlVVtFppx,unknown,unknown,unknown,-1,0,1,#РФ вежливо отклоняет «приглашение на казнь»?  https://t.co/IuR3qLowNZ #новости #законодательство #проект #запад http://t.co/enlVVtFppx,1,1
В метрических единицах - килограммах или тоннах.,Vanpai,Van,Pai,0,0,0,В метрических единицах - килограммах или тоннах.,0,0
"ну а разве нет? но я очень даже рад, что люди не получили в подарок хлипкое скрипящее говно, в виде xm5..., со своими страдаю люто, обращался с ними вроде нормально, но через полгода скрипят так, как будто им уже года 4...",alekseirybachek,alekseirybachek,unknown,0,0,0,"ну а разве нет? но я очень даже рад, что люди не получили в подарок хлипкое скрипящее говно, в виде xm5..., со своими страдаю люто, обращался с ними вроде нормально, но через полгода скрипят так, как будто им уже года 4...",0,0
Что за странные приключения?,deleted,💐Ксюха,Смирнов,0,0,0,Что за странные приключения?,0,0
👋,M62_D9C_2EB_A4b_ee3,unknown,unknown,-1,0,0,👋,0,0
"https://x.com/SpaceX/status/1931101519601963340/video/2

Подтвердили кажется",sanitaravel,Александр,Кощеев,0,0,1,"https://x.com/SpaceX/status/1931101519601963340/video/2

Подтвердили кажется",0,0
"Релиз в конце сентября, но это всё равно остаётся 2025 и ещё 3 месяца до следующего года.
Для меня полный абсурд начинать с 26",maximshagulin,Maxim,unknown,0,0,0,"Релиз в конце сентября, но это всё равно остаётся 2025 и ещё 3 месяца до следующего года.
Для меня полный абсурд начинать с 26",0,0
Тролль?,Maks80Age,Null,Nuclear,0,0,0,Тролль?,0,0
Казань стала лидером рейтинга городов России по качеству жизни😊Также в тройку лидеров рейтинга вошли Тюмень и Набережные Челны https://t.co/zsE25aXDqw,unknown,unknown,unknown,-1,0,1,Казань стала лидером рейтинга городов России по качеству жизни😊Также в тройку лидеров рейтинга вошли Тюмень и Набережные Челны https://t.co/zsE25aXDqw,0,1
"**Ищу несколько желающих помочь на сегодня - завтра , задания не сложные , займёт 2 - 3 часа не спеша . 
Плачу честно :  сколько сделал - столько и получил , в среднем это 3500 P за день . 
Обсудим ? Жду в личных смс**",Ip1kd6B7iHQZwl,Яна,unknown,0,0,0,"**Ищу несколько желающих помочь на сегодня - завтра , задания не сложные , займёт 2 - 3 часа не спеша . 
Плачу честно :  сколько сделал - столько и получил , в среднем это 3500 P за день . 
Обсудим ? Жду в личных смс**",0,0
,Komissarov,Mikhail,Komissarov,0,1,0,,0,0
"Вилса, ты где?!??!!?",Alglktnv,Alglktnv,unknown,0,0,0,"Вилса, ты где?!??!!?",0,0
Daily Mail в 2013 году раскрыла планы США по организации химата https://t.co/Uf8U0itlaq,unknown,unknown,unknown,-1,0,1,Daily Mail в 2013 году раскрыла планы США по организации химата https://t.co/Uf8U0itlaq,1,1
"ок, если вы лично про аборт самого себя писали и не против что будут делать другие, то извиняюсь. Не так понял",deleted,RAJ,unknown,0,0,0,"ок, если вы лично про аборт самого себя писали и не против что будут делать другие, то извиняюсь. Не так понял",0,0
XP - лучший год,borderyan,unknown,unknown,-1,0,0,XP - лучший год,1,0
"Замечательные люди нашего города. Дарья Гуськова, предприниматель из Москвы https://t.co/L5YTry51va",unknown,unknown,unknown,-1,0,1,"Замечательные люди нашего города. Дарья Гуськова, предприниматель из Москвы https://t.co/L5YTry51va",0,1
А можно будет ему по яйцам настучать?,croqus,croqus,unknown,0,0,0,А можно будет ему по яйцам настучать?,0,0
**Срочно нужны деньги? Так почему ты еще мне не написал? Смогу помочь**,Lyubov984,Любовь,unknown,0,0,0,**Срочно нужны деньги? Так почему ты еще мне не написал? Смогу помочь**,0,0
Ракеты и самолеты разные вещи,Pavel_Intelligence,unknown,unknown,-1,0,0,Ракеты и самолеты разные вещи,0,0
В Оренбурге озвучили тройки лидеров по номинациям премии «Золотой кит» https://t.co/ViAHTaEaho,unknown,unknown,unknown,-1,0,1,В Оренбурге озвучили тройки лидеров по номинациям премии «Золотой кит» https://t.co/ViAHTaEaho,0,1
По пускам ракет faa контролирует аналогично) ни кто в мире не регулирует столько пусков) в ближайшем по количеству Китае ступени с гептилом на деревни падают,max_dizer,Maksim,Dizer,0,0,0,По пускам ракет faa контролирует аналогично) ни кто в мире не регулирует столько пусков) в ближайшем по количеству Китае ступени с гептилом на деревни падают,0,0
"Следующий этап мировое господство роскосмоса
Пусть перегрызутся все за речкой",Z_mercado5,DT,unknown,0,0,0,"Следующий этап мировое господство роскосмоса
Пусть перегрызутся все за речкой",0,0
"Россия, НaчШтaба округа вoзвpащаeтся со сборов и вызывает старую опытную
машинистку:

- Вeрa Иванoвна, надо срочно подготовить Приказ командующего округом ""О состоянии воинcкoй дисциплины"". Вы готовы?
- Гoтова.
- Ну и отлично. Тогда начинаем..
(ходит по кабинету и диктует) __
- ЁБ BАШУ MАТЬ!!!!
М: (мaшиниcтка печатает)
""Товарищи офицеры!""

- НИКТО НИХ@Я НЕ ДЕЛАЕТ !
М: ""В войсках упала воинская дисциплина""

- ФСЕ ЛЕЖАТ И ДР%%АТ!!
М: ""Командиры устранились от выполнения служебных обязанностей..""

- МЕДНОГОЛОВЫЕ ОПЕЗДАЛЫ, БЛ@, ПОЛЗАЮТ КАК БЕРЕМЕННЫЕ МАНДАВОШКИ, ВОДКУ ПЬЯНСТВУЮТ, БЕЗОБРАЗИЯ НАРУШАЮТ, @БУТ ВСЁ, ШТО ШЕВЕЛИТСЯ !
М: ""Воспитанием никто не занимается, строевая выучка ослабла, участились
случаи пьяных дебошей и бесчинств по отношению к местному населению...

- Е%%ТЬ ФСЕХ!!!
М: ""Приказываю!""

- ЭТОМУ НОВОМУ ГАНДОНУ, ЧТО ВОЗОМНИЛ СЕБЯ ДИРИЖАБЛЕМ, КЛИЗМУ С ПАТЕФОННЫМИ ИГОЛКАМИ, А НЕ ЛАМПАСЫ!
М: ""Командира дивизии полковника Иванова предупредить о неполном
служебном соответствии...""

- ОСТАЛЬНОЕ СТАДО ПУСТЬ В%%БЕТ САМ!
М: ""Остальных виновных комдиву наказать своей властью""

- П%%ДЕЦЦ!!
М: ""Командующий округом генерал-полковник Петров""",deleted,unknown,unknown,-1,0,0,"Россия, НaчШтaба округа вoзвpащаeтся со сборов и вызывает старую опытную
машинистку:

- Вeрa Иванoвна, надо срочно подготовить Приказ командующего округом ""О состоянии воинcкoй дисциплины"". Вы готовы?
- Гoтова.
- Ну и отлично. Тогда начинаем..
(ходит по кабинету и диктует) __
- ЁБ BАШУ MАТЬ!!!!
М: (мaшиниcтка печатает)
""Товарищи офицеры!""

- НИКТО НИХ@Я НЕ ДЕЛАЕТ !
М: ""В войсках упала воинская дисциплина""

- ФСЕ ЛЕЖАТ И ДР%%АТ!!
М: ""Командиры устранились от выполнения служебных обязанностей..""

- МЕДНОГОЛОВЫЕ ОПЕЗДАЛЫ, БЛ@, ПОЛЗАЮТ КАК БЕРЕМЕННЫЕ МАНДАВОШКИ, ВОДКУ ПЬЯНСТВУЮТ, БЕЗОБРАЗИЯ НАРУШАЮТ, @БУТ ВСЁ, ШТО ШЕВЕЛИТСЯ !
М: ""Воспитанием никто не занимается, строевая выучка ослабла, участились
случаи пьяных дебошей и бесчинств по отношению к местному населению...

- Е%%ТЬ ФСЕХ!!!
М: ""Приказываю!""

- ЭТОМУ НОВОМУ ГАНДОНУ, ЧТО ВОЗОМНИЛ СЕБЯ ДИРИЖАБЛЕМ, КЛИЗМУ С ПАТЕФОННЫМИ ИГОЛКАМИ, А НЕ ЛАМПАСЫ!
М: ""Командира дивизии полковника Иванова предупредить о неполном
служебном соответствии...""

- ОСТАЛЬНОЕ СТАДО ПУСТЬ В%%БЕТ САМ!
М: ""Остальных виновных комдиву наказать своей властью""

- П%%ДЕЦЦ!!
М: ""Командующий округом генерал-полковник Петров""",1,0
"Все игроки сборной Франции поедут в Англию, несмотря на разрешение остаться дома https://t.co/cGd9C2VYG9",unknown,unknown,unknown,-1,0,1,"Все игроки сборной Франции поедут в Англию, несмотря на разрешение остаться дома https://t.co/cGd9C2VYG9",0,1
"Уже и ответ есть. Они срутся в режиме реального времени что-ли?
https://t.me/one_big_union/7318?single",ziavra,Vladimir,Chaplits,0,1,1,"Уже и ответ есть. Они срутся в режиме реального времени что-ли?
https://t.me/one_big_union/7318?single",0,0
"Если Трампу не жаль астронавтов, то старлинки тем более не будет жаль.
Но складывается впечатление, что это очередной постановочный реслинг.
Побузят и тихо отменят ~~санкции~~ приказы.
Ничего не будет.
И это жизнь.
Ну, может скажут, что вот не смогли построить базу на Луне потому что все в Хвиттере переругались.
И все поверят😁",vvashurin,Vladimir,unknown,0,0,0,"Если Трампу не жаль астронавтов, то старлинки тем более не будет жаль.
Но складывается впечатление, что это очередной постановочный реслинг.
Побузят и тихо отменят ~~санкции~~ приказы.
Ничего не будет.
И это жизнь.
Ну, может скажут, что вот не смогли построить базу на Луне потому что все в Хвиттере переругались.
И все поверят😁",0,0
"За ""фунты"" массы?!! Серьёзно?! Они там точно квалифицированные сотрудники, если используют единицы массы в фунтах?",Vanpai,Van,Pai,0,0,0,"За ""фунты"" массы?!! Серьёзно?! Они там точно квалифицированные сотрудники, если используют единицы массы в фунтах?",0,0
"Это нормально, учитывая копеечные суммы для отрасли) Один взорвавшийся старшип стоит больше чем все взносы лет на 10 вперед, за сертификацию самолетов производители авиатехники платят и ничего",max_dizer,Maksim,Dizer,0,0,0,"Это нормально, учитывая копеечные суммы для отрасли) Один взорвавшийся старшип стоит больше чем все взносы лет на 10 вперед, за сертификацию самолетов производители авиатехники платят и ничего",0,0
"Валя, твои подписчики и админы не выкупают за дипсик и его мастерство матерится, меня забанили в твоём втором канале, ну что за шляпа?)",deleted,Стас,unknown,0,0,0,"Валя, твои подписчики и админы не выкупают за дипсик и его мастерство матерится, меня забанили в твоём втором канале, ну что за шляпа?)",0,0
Упаси господи от такого,Fialka1463,Галина,unknown,0,0,0,Упаси господи от такого,0,0
Мразь ишакоебное,deleted,Юрий,unknown,0,0,0,Мразь ишакоебное,0,0
"Бустер это максимальный нормис, ничего (в основном) не взрывается, никаких ГАРМОНИЧЕСКИХ КОЛЕБАНИЙ, ни то что эти шипы 30 сри, 30 говныри и 30 срать🙄🙄🙄",Chlenovertelka228,Харковский,Националист,0,0,0,"Бустер это максимальный нормис, ничего (в основном) не взрывается, никаких ГАРМОНИЧЕСКИХ КОЛЕБАНИЙ, ни то что эти шипы 30 сри, 30 говныри и 30 срать🙄🙄🙄",1,0
"ОСь называется в честь года в котором она вышла, а не сколько она будет идти",maximshagulin,Maxim,unknown,0,0,0,"ОСь называется в честь года в котором она вышла, а не сколько она будет идти",0,0
"Судя по описанию это все-таки переписка с админами

__Теперь Вы можете отправлять личные сообщения каналам и вести беседы напрямую с их владельцами и администраторами. Авторы контента могут включить этот режим, чтобы общаться с подписчиками, не раскрывая своих контактных данных.__
https://telegram.org/blog/direct-to-channel-trim-voice-and-more/ru?ln=a",ziavra,Vladimir,Chaplits,0,0,1,"Судя по описанию это все-таки переписка с админами

__Теперь Вы можете отправлять личные сообщения каналам и вести беседы напрямую с их владельцами и администраторами. Авторы контента могут включить этот режим, чтобы общаться с подписчиками, не раскрывая своих контактных данных.__
https://telegram.org/blog/direct-to-channel-trim-voice-and-more/ru?ln=a",0,0
Скоро доведут до того что его просто напросто снесут,palmstore1,unknown,unknown,-1,0,0,Скоро доведут до того что его просто напросто снесут,0,0
https://t.me/rian_ru/297638,deleted,unknown,unknown,-1,1,1,https://t.me/rian_ru/297638,0,0
Может когда-нибудь смогу сыграть Чапаева!��� КУЧЕгеваРА��� #life #чапаев #чегевара #сигара #друзьятакиедрузья https://t.co/zz9zg67ku0,unknown,unknown,unknown,-1,0,1,Может когда-нибудь смогу сыграть Чапаева!��� КУЧЕгеваРА��� #life #чапаев #чегевара #сигара #друзьятакиедрузья https://t.co/zz9zg67ku0,0,1
"приведение наименования к общему знаменателю логичное решение, когда обновления на все выходят ежегодно",ndkrmsh,ndkrmsh,unknown,0,0,0,"приведение наименования к общему знаменателю логичное решение, когда обновления на все выходят ежегодно",0,0
"В Одессе появятся камеры наблюдения, которые будут узнавать лица https://t.co/bGi9RWwYbn",unknown,unknown,unknown,-1,0,1,"В Одессе появятся камеры наблюдения, которые будут узнавать лица https://t.co/bGi9RWwYbn",0,1
"Я тоже раньше сони хотел , а щас ТОЛЬКО айфон 😊",Vivas890,Вова,Л.,0,0,0,"Я тоже раньше сони хотел , а щас ТОЛЬКО айфон 😊",1,0
"Этим гражданам ВВП даёт пенсию, пособия,бесплатную медицину,сертификаты на квартиру!А как они хорошо живут в тюрьме это отдельная песня🤗",S_e_r_e_j_k_a,Серёжка,unknown,0,0,0,"Этим гражданам ВВП даёт пенсию, пособия,бесплатную медицину,сертификаты на квартиру!А как они хорошо живут в тюрьме это отдельная песня🤗",1,0
Поре переходить на Андройд 😂,michrnv,Михаил,Чернов,0,0,0,Поре переходить на Андройд 😂,0,0
"отвечая на вопрос: нет, похоже внутри директа бана нет. ну пока не увидел точно",deleted,unknown,unknown,-1,0,0,"отвечая на вопрос: нет, похоже внутри директа бана нет. ну пока не увидел точно",0,0
"https://t.me/veganizeyou/54 Панчин, посмотри тебе посвященное [видео](https://www.youtube.com/watch?v=qQaE9NfMk4M&ab_channel=WV%3AWhyVegan) на ютубе.",alloha_world,Vorname,Nachname,0,1,1,"https://t.me/veganizeyou/54 Панчин, посмотри тебе посвященное [видео](https://www.youtube.com/watch?v=qQaE9NfMk4M&ab_channel=WV%3AWhyVegan) на ютубе.",0,0
,deleted,unknown,unknown,-1,1,0,,0,0
Клиент автоцентра устроил крупное ДТП во время тест-драйва в Челябинске https://t.co/ozCqacttKj,unknown,unknown,unknown,-1,0,1,Клиент автоцентра устроил крупное ДТП во время тест-драйва в Челябинске https://t.co/ozCqacttKj,1,1
По формуле Раневской такой союз приводит в итоге к матери-одиночке 😁,deleted,Наталия,unknown,0,0,0,По формуле Раневской такой союз приводит в итоге к матери-одиночке 😁,0,0
Автопогрузчик повредил турбину самолета Петербург-Сочи в «Пулково»  https://t.co/0CoGHm1jC2 https://t.co/ZVoYR5C7HB,unknown,unknown,unknown,-1,0,1,Автопогрузчик повредил турбину самолета Петербург-Сочи в «Пулково»  https://t.co/0CoGHm1jC2 https://t.co/ZVoYR5C7HB,0,1
,Maks80Age,Null,Nuclear,0,1,0,,0,0
Поставь просто большой аккумулятор на смартфон и греби бабло,deleted,Alex,unknown,0,0,0,Поставь просто большой аккумулятор на смартфон и греби бабло,0,0
"Град? Это не пицца, да? 😄 Будьте осторожны, друзья!",kleimoook,Стефания Стефочка 💘,unknown,0,0,0,"Град? Это не пицца, да? 😄 Будьте осторожны, друзья!",0,0
тварь я школотронная или выкинуть Достоевского право имею?,deleted,Mr,Spock,0,0,0,тварь я школотронная или выкинуть Достоевского право имею?,0,0
https://t.co/gVUYq1idet,unknown,unknown,unknown,-1,0,1,https://t.co/gVUYq1idet,0,1
интересно как они будут модернизировать табуретку после введения новой версии  бустера,zhertvapropagandynolana,Anton,Litvinov,0,0,0,интересно как они будут модернизировать табуретку после введения новой версии  бустера,0,0
,deleted,unknown,unknown,-1,1,0,,0,0
Это местный ыыыксперт 🐒,drag_all,M,Drag,0,0,0,Это местный ыыыксперт 🐒,0,0
ZVVVZZZV вообще-то.,neat0n,neat0n,unknown,0,0,0,ZVVVZZZV вообще-то.,1,0
Вот роспотребнадзор пусть и отвечает. Их вина. Они не предотвратили.,deleted,С,unknown,0,0,0,Вот роспотребнадзор пусть и отвечает. Их вина. Они не предотвратили.,0,0
"Как грустно наблюдать за ежегодным падением Sony. 
Эх, а раньше было лучше…",yaruskin_tatts,Евгений,Ярускин,0,0,0,"Как грустно наблюдать за ежегодным падением Sony. 
Эх, а раньше было лучше…",0,0
"Вдова мэра Нефтеюганска заявила, что Ходорковский был одним из главных заказчиков убийства https://t.co/Y2TQJtlwN2",unknown,unknown,unknown,-1,0,1,"Вдова мэра Нефтеюганска заявила, что Ходорковский был одним из главных заказчиков убийства https://t.co/Y2TQJtlwN2",0,1
Типа компенсация маленького одного большим другим?,deleted,Dan,Kolesnikov,0,0,0,Типа компенсация маленького одного большим другим?,0,0
