text,has_link,has_caps,is_spam,cleared_text,mention_count,has_hashtag,spam_keyword_count,spam_keyword_ratio,excl_quest_count,punctuation_density,text_length,word_count,sentiment
"Прочитал про монголов, теперь переживаю за судьбу Мерген-гуна Гомбожава. Пока нагуглил дату смерти 1940. Он погиб в заключении, не знаете?",0,0,0,"прочитал про монголов, теперь переживаю за судьбу мерген-гуна гомбожава. пока нагуглил дату смерти 1940. он погиб в заключении, не знаете?",0,0,0,0.0,1,0.007246376811594203,138,20,positive
Неясно как они инопланетян налогооблагать будут),0,0,0,неясно как они инопланетян налогооблагать будут),0,0,0,0.0,0,0.0,48,6,neutral
"Снова исконно-верующие ребятки уже не словом, а делом показывают, какие они на самом деле религиозные (или может это у них и прописано там). Чем от алкашей отличаются или каких-нибудь Чикатило? Зато кричат про религию так, как будто паиньки, а из грехов только разок матом ругнулись в порывах эмоций.",0,0,0,"снова исконно-верующие ребятки уже не словом, а делом показывают, какие они на самом деле религиозные (или может это у них и прописано там). чем от алкашей отличаются или каких-нибудь чикатило? зато кричат про религию так, как будто паиньки, а из грехов только разок матом ругнулись в порывах эмоций.",0,0,0,0.0,1,0.0033333333333333335,300,48,negative
"21 августа 2013 г. боевики оппозиции применили химическое оружие в пригороде Дамаска-Гуте,унесшее жизни 1500 человек https://t.co/HgtDMFfgWp",1,0,1,"21 августа 2013 г. боевики оппозиции применили химическое оружие в пригороде дамаска-гуте,унесшее жизни 1500 человек",0,0,0,0.0,0,0.0,116,15,negative
ну главный вывод тут вот какой так  это не случайное событие скоростью можно манипулировать что кстати мало того что известно так еще и активно используется в промышленых масштабах ыыы панчин ты этого не знал? или соврал?,0,0,0,ну главный вывод тут вот какой так это не случайное событие скоростью можно манипулировать что кстати мало того что известно так еще и активно используется в промышленых масштабах ыыы панчин ты этого не знал? или соврал?,0,0,0,0.0,2,0.00909090909090909,220,36,positive
Я знаю,0,0,0,я знаю,0,0,0,0.0,0,0.0,6,2,negative
#РФ вежливо отклоняет «приглашение на казнь»?  https://t.co/IuR3qLowNZ #новости #законодательство #проект #запад http://t.co/enlVVtFppx,1,1,1,#рф вежливо отклоняет «приглашение на казнь»? #новости #законодательство #проект #запад,0,1,0,0.0,1,0.011494252873563218,87,10,negative
В метрических единицах - килограммах или тоннах.,0,0,0,в метрических единицах - килограммах или тоннах.,0,0,0,0.0,0,0.0,48,7,negative
"ну а разве нет? но я очень даже рад, что люди не получили в подарок хлипкое скрипящее говно, в виде xm5..., со своими страдаю люто, обращался с ними вроде нормально, но через полгода скрипят так, как будто им уже года 4...",0,0,0,"ну а разве нет? но я очень даже рад, что люди не получили в подарок хлипкое скрипящее говно, в виде xm5..., со своими страдаю люто, обращался с ними вроде нормально, но через полгода скрипят так, как будто им уже года 4...",0,0,0,0.0,1,0.0045045045045045045,222,41,positive
Что за странные приключения?,0,0,0,что за странные приключения?,0,0,0,0.0,1,0.03571428571428571,28,4,negative
👋,0,0,0,,0,0,0,0.0,0,0.0,0,1,neutral
"https://x.com/SpaceX/status/1931101519601963340/video/2

Подтвердили кажется",1,0,0,подтвердили кажется,0,0,0,0.0,0,0.0,19,2,negative
"Релиз в конце сентября, но это всё равно остаётся 2025 и ещё 3 месяца до следующего года.
Для меня полный абсурд начинать с 26",0,0,0,"релиз в конце сентября, но это всё равно остаётся 2025 и ещё 3 месяца до следующего года. для меня полный абсурд начинать с 26",0,0,0,0.0,0,0.0,126,24,positive
Тролль?,0,0,0,тролль?,0,0,0,0.0,1,0.14285714285714285,7,1,negative
Казань стала лидером рейтинга городов России по качеству жизни😊Также в тройку лидеров рейтинга вошли Тюмень и Набережные Челны https://t.co/zsE25aXDqw,1,0,1,казань стала лидером рейтинга городов россии по качеству жизнитакже в тройку лидеров рейтинга вошли тюмень и набережные челны,0,0,0,0.0,0,0.0,125,18,negative
"**Ищу несколько желающих помочь на сегодня - завтра , задания не сложные , займёт 2 - 3 часа не спеша . 
Плачу честно :  сколько сделал - столько и получил , в среднем это 3500 P за день . 
Обсудим ? Жду в личных смс**",0,0,0,"**ищу несколько желающих помочь на сегодня - завтра , задания не сложные , займёт 2 - 3 часа не спеша . плачу честно : сколько сделал - столько и получил , в среднем это 3500 p за день . обсудим ? жду в личных смс**",0,0,0,0.0,1,0.004651162790697674,215,45,negative
,0,0,0,,0,0,0,0.0,0,0.0,0,1,neutral
"Вилса, ты где?!??!!?",0,0,0,"вилса, ты где?!??!!?",0,0,0,0.0,7,0.35,20,3,negative
Daily Mail в 2013 году раскрыла планы США по организации химата https://t.co/Uf8U0itlaq,1,1,1,daily mail в 2013 году раскрыла планы сша по организации химата,0,0,0,0.0,0,0.0,63,11,negative
"ок, если вы лично про аборт самого себя писали и не против что будут делать другие, то извиняюсь. Не так понял",0,0,0,"ок, если вы лично про аборт самого себя писали и не против что будут делать другие, то извиняюсь. не так понял",0,0,0,0.0,0,0.0,110,21,positive
XP - лучший год,0,1,0,xp - лучший год,0,0,0,0.0,0,0.0,15,4,neutral
"Замечательные люди нашего города. Дарья Гуськова, предприниматель из Москвы https://t.co/L5YTry51va",1,0,1,"замечательные люди нашего города. дарья гуськова, предприниматель из москвы",0,0,0,0.0,0,0.0,75,9,neutral
А можно будет ему по яйцам настучать?,0,0,0,а можно будет ему по яйцам настучать?,0,0,0,0.0,1,0.02702702702702703,37,7,negative
**Срочно нужны деньги? Так почему ты еще мне не написал? Смогу помочь**,0,0,0,**срочно нужны деньги? так почему ты еще мне не написал? смогу помочь**,0,0,0,0.0,2,0.028169014084507043,71,12,neutral
Ракеты и самолеты разные вещи,0,0,0,ракеты и самолеты разные вещи,0,0,0,0.0,0,0.0,29,5,positive
В Оренбурге озвучили тройки лидеров по номинациям премии «Золотой кит» https://t.co/ViAHTaEaho,1,0,1,в оренбурге озвучили тройки лидеров по номинациям премии «золотой кит»,0,0,0,0.0,0,0.0,70,10,negative
По пускам ракет faa контролирует аналогично) ни кто в мире не регулирует столько пусков) в ближайшем по количеству Китае ступени с гептилом на деревни падают,0,0,0,по пускам ракет faa контролирует аналогично) ни кто в мире не регулирует столько пусков) в ближайшем по количеству китае ступени с гептилом на деревни падают,0,0,0,0.0,0,0.0,157,25,neutral
"Следующий этап мировое господство роскосмоса
Пусть перегрызутся все за речкой",0,0,0,следующий этап мировое господство роскосмоса пусть перегрызутся все за речкой,0,0,0,0.0,0,0.0,77,10,negative
"Россия, НaчШтaба округа вoзвpащаeтся со сборов и вызывает старую опытную
машинистку:

- Вeрa Иванoвна, надо срочно подготовить Приказ командующего округом ""О состоянии воинcкoй дисциплины"". Вы готовы?
- Гoтова.
- Ну и отлично. Тогда начинаем..
(ходит по кабинету и диктует) __
- ЁБ BАШУ MАТЬ!!!!
М: (мaшиниcтка печатает)
""Товарищи офицеры!""

- НИКТО НИХ@Я НЕ ДЕЛАЕТ !
М: ""В войсках упала воинская дисциплина""

- ФСЕ ЛЕЖАТ И ДР%%АТ!!
М: ""Командиры устранились от выполнения служебных обязанностей..""

- МЕДНОГОЛОВЫЕ ОПЕЗДАЛЫ, БЛ@, ПОЛЗАЮТ КАК БЕРЕМЕННЫЕ МАНДАВОШКИ, ВОДКУ ПЬЯНСТВУЮТ, БЕЗОБРАЗИЯ НАРУШАЮТ, @БУТ ВСЁ, ШТО ШЕВЕЛИТСЯ !
М: ""Воспитанием никто не занимается, строевая выучка ослабла, участились
случаи пьяных дебошей и бесчинств по отношению к местному населению...

- Е%%ТЬ ФСЕХ!!!
М: ""Приказываю!""

- ЭТОМУ НОВОМУ ГАНДОНУ, ЧТО ВОЗОМНИЛ СЕБЯ ДИРИЖАБЛЕМ, КЛИЗМУ С ПАТЕФОННЫМИ ИГОЛКАМИ, А НЕ ЛАМПАСЫ!
М: ""Командира дивизии полковника Иванова предупредить о неполном
служебном соответствии...""

- ОСТАЛЬНОЕ СТАДО ПУСТЬ В%%БЕТ САМ!
М: ""Остальных виновных комдиву наказать своей властью""

- П%%ДЕЦЦ!!
М: ""Командующий округом генерал-полковник Петров""",0,1,0,"россия, нaчштaба округа вoзвpащаeтся со сборов и вызывает старую опытную машинистку: - вeрa иванoвна, надо срочно подготовить приказ командующего округом ""о состоянии воинcкoй дисциплины"". вы готовы? - гoтова. - ну и отлично. тогда начинаем.. (ходит по кабинету и диктует) __ - ёб bашу mать!!!! м: (мaшиниcтка печатает) ""товарищи офицеры!"" - никто них@я не делает ! м: ""в войсках упала воинская дисциплина"" - фсе лежат и др%%ат!! м: ""командиры устранились от выполнения служебных обязанностей.."" - медноголовые опездалы, бл@, ползают как беременные мандавошки, водку пьянствуют, безобразия нарушают, @бут всё, што шевелится ! м: ""воспитанием никто не занимается, строевая выучка ослабла, участились случаи пьяных дебошей и бесчинств по отношению к местному населению... - е%%ть фсех!!! м: ""приказываю!"" - этому новому гандону, что возомнил себя дирижаблем, клизму с патефонными иголками, а не лампасы! м: ""командира дивизии полковника иванова предупредить о неполном служебном соответствии..."" - остальное стадо пусть в%%бет сам! м: ""остальных виновных комдиву наказать своей властью"" - п%%децц!! м: ""командующий округом генерал-полковник петров""",2,0,0,0.0,18,0.015706806282722512,1146,159,positive
"Все игроки сборной Франции поедут в Англию, несмотря на разрешение остаться дома https://t.co/cGd9C2VYG9",1,0,1,"все игроки сборной франции поедут в англию, несмотря на разрешение остаться дома",0,0,0,0.0,0,0.0,80,12,negative
"Уже и ответ есть. Они срутся в режиме реального времени что-ли?
https://t.me/one_big_union/7318?single",1,0,0,уже и ответ есть. они срутся в режиме реального времени что-ли?,0,0,0,0.0,1,0.015873015873015872,63,11,positive
"Если Трампу не жаль астронавтов, то старлинки тем более не будет жаль.
Но складывается впечатление, что это очередной постановочный реслинг.
Побузят и тихо отменят ~~санкции~~ приказы.
Ничего не будет.
И это жизнь.
Ну, может скажут, что вот не смогли построить базу на Луне потому что все в Хвиттере переругались.
И все поверят😁",0,0,0,"если трампу не жаль астронавтов, то старлинки тем более не будет жаль. но складывается впечатление, что это очередной постановочный реслинг. побузят и тихо отменят ~~санкции~~ приказы. ничего не будет. и это жизнь. ну, может скажут, что вот не смогли построить базу на луне потому что все в хвиттере переругались. и все поверят",0,0,0,0.0,0,0.0,327,52,positive
"За ""фунты"" массы?!! Серьёзно?! Они там точно квалифицированные сотрудники, если используют единицы массы в фунтах?",0,0,0,"за ""фунты"" массы?!! серьёзно?! они там точно квалифицированные сотрудники, если используют единицы массы в фунтах?",0,0,0,0.0,6,0.05263157894736842,114,15,positive
"Это нормально, учитывая копеечные суммы для отрасли) Один взорвавшийся старшип стоит больше чем все взносы лет на 10 вперед, за сертификацию самолетов производители авиатехники платят и ничего",0,0,0,"это нормально, учитывая копеечные суммы для отрасли) один взорвавшийся старшип стоит больше чем все взносы лет на 10 вперед, за сертификацию самолетов производители авиатехники платят и ничего",0,0,0,0.0,0,0.0,192,27,neutral
"Валя, твои подписчики и админы не выкупают за дипсик и его мастерство матерится, меня забанили в твоём втором канале, ну что за шляпа?)",0,0,0,"валя, твои подписчики и админы не выкупают за дипсик и его мастерство матерится, меня забанили в твоём втором канале, ну что за шляпа?)",0,0,0,0.0,1,0.007407407407407408,135,23,neutral
Упаси господи от такого,0,0,0,упаси господи от такого,0,0,0,0.0,0,0.0,23,4,positive
Мразь ишакоебное,0,0,0,мразь ишакоебное,0,0,0,0.0,0,0.0,16,2,positive
"Бустер это максимальный нормис, ничего (в основном) не взрывается, никаких ГАРМОНИЧЕСКИХ КОЛЕБАНИЙ, ни то что эти шипы 30 сри, 30 говныри и 30 срать🙄🙄🙄",0,1,0,"бустер это максимальный нормис, ничего (в основном) не взрывается, никаких гармонических колебаний, ни то что эти шипы 30 сри, 30 говныри и 30 срать",0,0,0,0.0,0,0.0,148,24,positive
"ОСь называется в честь года в котором она вышла, а не сколько она будет идти",0,0,0,"ось называется в честь года в котором она вышла, а не сколько она будет идти",0,0,0,0.0,0,0.0,76,15,positive
"Судя по описанию это все-таки переписка с админами

__Теперь Вы можете отправлять личные сообщения каналам и вести беседы напрямую с их владельцами и администраторами. Авторы контента могут включить этот режим, чтобы общаться с подписчиками, не раскрывая своих контактных данных.__
https://telegram.org/blog/direct-to-channel-trim-voice-and-more/ru?ln=a",1,0,0,"судя по описанию это все-таки переписка с админами __теперь вы можете отправлять личные сообщения каналам и вести беседы напрямую с их владельцами и администраторами. авторы контента могут включить этот режим, чтобы общаться с подписчиками, не раскрывая своих контактных данных.__",0,0,0,0.0,0,0.0,280,39,positive
Скоро доведут до того что его просто напросто снесут,0,0,0,скоро доведут до того что его просто напросто снесут,0,0,0,0.0,0,0.0,52,9,positive
https://t.me/rian_ru/297638,1,0,0,,0,0,0,0.0,0,0.0,0,1,neutral
Может когда-нибудь смогу сыграть Чапаева!��� КУЧЕгеваРА��� #life #чапаев #чегевара #сигара #друзьятакиедрузья https://t.co/zz9zg67ku0,1,0,1,может когда-нибудь смогу сыграть чапаева!��� кучегевара��� #life #чапаев #чегевара #сигара #друзьятакиедрузья,0,1,0,0.0,1,0.009174311926605505,109,11,negative
"приведение наименования к общему знаменателю логичное решение, когда обновления на все выходят ежегодно",0,0,0,"приведение наименования к общему знаменателю логичное решение, когда обновления на все выходят ежегодно",0,0,0,0.0,0,0.0,103,13,positive
"В Одессе появятся камеры наблюдения, которые будут узнавать лица https://t.co/bGi9RWwYbn",1,0,1,"в одессе появятся камеры наблюдения, которые будут узнавать лица",0,0,0,0.0,0,0.0,64,9,negative
"Я тоже раньше сони хотел , а щас ТОЛЬКО айфон 😊",0,1,0,"я тоже раньше сони хотел , а щас только айфон",0,0,0,0.0,0,0.0,45,10,negative
"Этим гражданам ВВП даёт пенсию, пособия,бесплатную медицину,сертификаты на квартиру!А как они хорошо живут в тюрьме это отдельная песня🤗",0,1,0,"этим гражданам ввп даёт пенсию, пособия,бесплатную медицину,сертификаты на квартиру!а как они хорошо живут в тюрьме это отдельная песня",0,0,1,0.05555555555555555,1,0.007407407407407408,135,18,positive
Поре переходить на Андройд 😂,0,0,0,поре переходить на андройд,0,0,0,0.0,0,0.0,26,4,positive
"отвечая на вопрос: нет, похоже внутри директа бана нет. ну пока не увидел точно",0,0,0,"отвечая на вопрос: нет, похоже внутри директа бана нет. ну пока не увидел точно",0,0,0,0.0,0,0.0,79,14,negative
"https://t.me/veganizeyou/54 Панчин, посмотри тебе посвященное [видео](https://www.youtube.com/watch?v=qQaE9NfMk4M&ab_channel=WV%3AWhyVegan) на ютубе.",1,0,0,"панчин, посмотри тебе посвященное [видео]( на ютубе.",0,0,0,0.0,0,0.0,52,7,negative
,0,0,0,,0,0,0,0.0,0,0.0,0,1,neutral
Клиент автоцентра устроил крупное ДТП во время тест-драйва в Челябинске https://t.co/ozCqacttKj,1,1,1,клиент автоцентра устроил крупное дтп во время тест-драйва в челябинске,0,0,0,0.0,0,0.0,71,10,negative
По формуле Раневской такой союз приводит в итоге к матери-одиночке 😁,0,0,0,по формуле раневской такой союз приводит в итоге к матери-одиночке,0,0,0,0.0,0,0.0,66,10,positive
Автопогрузчик повредил турбину самолета Петербург-Сочи в «Пулково»  https://t.co/0CoGHm1jC2 https://t.co/ZVoYR5C7HB,1,0,1,автопогрузчик повредил турбину самолета петербург-сочи в «пулково»,0,0,0,0.0,0,0.0,66,7,negative
,0,0,0,,0,0,0,0.0,0,0.0,0,1,neutral
Поставь просто большой аккумулятор на смартфон и греби бабло,0,0,0,поставь просто большой аккумулятор на смартфон и греби бабло,0,0,0,0.0,0,0.0,60,9,negative
"Град? Это не пицца, да? 😄 Будьте осторожны, друзья!",0,0,0,"град? это не пицца, да? будьте осторожны, друзья!",0,0,0,0.0,3,0.061224489795918366,49,8,negative
тварь я школотронная или выкинуть Достоевского право имею?,0,0,0,тварь я школотронная или выкинуть достоевского право имею?,0,0,0,0.0,1,0.017241379310344827,58,8,positive
https://t.co/gVUYq1idet,1,0,1,,0,0,0,0.0,0,0.0,0,1,neutral
интересно как они будут модернизировать табуретку после введения новой версии  бустера,0,0,0,интересно как они будут модернизировать табуретку после введения новой версии бустера,0,0,0,0.0,0,0.0,85,11,negative
,0,0,0,,0,0,0,0.0,0,0.0,0,1,neutral
Это местный ыыыксперт 🐒,0,0,0,это местный ыыыксперт,0,0,0,0.0,0,0.0,21,3,negative
ZVVVZZZV вообще-то.,0,1,0,zvvvzzzv вообще-то.,0,0,0,0.0,0,0.0,19,2,negative
Вот роспотребнадзор пусть и отвечает. Их вина. Они не предотвратили.,0,0,0,вот роспотребнадзор пусть и отвечает. их вина. они не предотвратили.,0,0,0,0.0,0,0.0,68,10,negative
"Как грустно наблюдать за ежегодным падением Sony. 
Эх, а раньше было лучше…",0,0,0,"как грустно наблюдать за ежегодным падением sony. эх, а раньше было лучше…",0,0,0,0.0,0,0.0,74,12,positive
"Вдова мэра Нефтеюганска заявила, что Ходорковский был одним из главных заказчиков убийства https://t.co/Y2TQJtlwN2",1,0,1,"вдова мэра нефтеюганска заявила, что ходорковский был одним из главных заказчиков убийства",0,0,0,0.0,0,0.0,90,12,positive
Типа компенсация маленького одного большим другим?,0,0,0,типа компенсация маленького одного большим другим?,0,0,0,0.0,1,0.02,50,6,positive
